ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
309,20161201,20131211,20131206,109,293,1,100,1,SO71886,3,1,1,818.7,818.7,0,0,747.2002,747.2002,818.7,65.496,20.4675,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
400,20161201,20131211,20131206,109,293,1,100,1,SO71886,4,1,1,37.152,37.152,0,0,27.4925,27.4925,37.152,2.9722,0.9288,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
533,20161201,20131211,20131206,109,293,1,100,1,SO71886,5,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
543,20161201,20131211,20131206,109,293,1,100,1,SO71886,6,1,2,37.254,74.508,0,0,27.568,55.136,74.508,5.9606,1.8627,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
587,20161201,20131211,20131206,109,293,1,100,1,SO71886,7,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
588,20161201,20131211,20131206,109,293,1,100,1,SO71886,8,1,2,461.694,923.388,0,0,419.7784,839.5568,923.388,73.871,23.0847,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
474,20161201,20131211,20131206,109,293,1,100,1,SO71886,9,1,7,41.994,293.958,0,0,26.1763,183.2341,293.958,23.5166,7.349,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,109,293,1,100,1,SO71886,10,1,6,2.994,17.964,0,0,1.8663,11.1978,17.964,1.4371,0.4491,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
222,20161201,20131211,20131206,109,293,1,100,1,SO71886,11,1,3,20.994,62.982,0,0,13.0863,39.2589,62.982,5.0386,1.5746,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,109,293,1,100,1,SO71886,12,1,7,4.77,33.39,0,0,2.9733,20.8131,33.39,2.6712,0.8348,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
359,20161201,20131211,20131206,109,293,1,100,1,SO71886,13,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
532,20161201,20131211,20131206,109,293,1,100,1,SO71886,14,1,2,149.874,299.748,0,0,136.785,273.57,299.748,23.9798,7.4937,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
234,20161201,20131211,20131206,109,293,1,100,1,SO71886,15,1,5,29.994,149.97,0,0,38.4923,192.4615,149.97,11.9976,3.7493,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
596,20161201,20131211,20131206,109,293,1,100,1,SO71886,16,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
217,20161201,20131211,20131206,109,293,1,100,1,SO71886,17,1,4,20.994,83.976,0,0,13.0863,52.3452,83.976,6.7181,2.0994,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
511,20161201,20131211,20131206,109,293,1,100,1,SO71886,18,1,3,218.454,655.362,0,0,199.3757,598.1271,655.362,52.429,16.3841,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
490,20161201,20131211,20131206,109,293,1,100,1,SO71886,19,1,3,32.394,97.182,0,0,41.5723,124.7169,97.182,7.7746,2.4296,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
515,20161201,20131211,20131206,109,293,1,100,1,SO71886,20,1,3,16.272,48.816,0,0,12.0413,36.1239,48.816,3.9053,1.2204,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
465,20161201,20131211,20131206,109,293,1,100,1,SO71886,21,1,1,14.694,14.694,0,0,9.1593,9.1593,14.694,1.1755,0.3674,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
524,20161201,20131211,20131206,109,293,1,100,1,SO71886,22,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,109,293,1,100,1,SO71886,23,1,3,5.394,16.182,0,0,6.9223,20.7669,16.182,1.2946,0.4046,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
355,20161201,20131211,20131206,109,293,1,100,1,SO71886,24,1,1,1391.994,1391.994,0,0,1265.6195,1265.6195,1391.994,111.3595,34.7999,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
517,20161201,20131211,20131206,109,293,1,100,1,SO71886,25,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
598,20161201,20131211,20131206,109,293,1,100,1,SO71886,26,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
363,20161201,20131211,20131206,109,293,1,100,1,SO71886,27,1,3,1376.994,4130.982,0,0,1251.9813,3755.9439,4130.982,330.4786,103.2746,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
591,20161201,20131211,20131206,109,293,16,100,1,SO71886,28,1,2,112.998,225.996,0.40000000000000002,90.398399999999995,308.2179,616.4358,135.5976,10.8478,3.3899,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
353,20161201,20131211,20131206,109,293,1,100,1,SO71886,29,1,5,1391.994,6959.97,0,0,1265.6195,6328.0975,6959.97,556.7976,173.9993,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
402,20161201,20131211,20131206,109,293,1,100,1,SO71886,30,1,7,72.162,505.134,0,0,53.3999,373.7993,505.134,40.4107,12.6284,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
357,20161201,20131211,20131206,109,293,1,100,1,SO71886,31,1,1,1391.994,1391.994,0,0,1265.6195,1265.6195,1391.994,111.3595,34.7999,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
361,20161201,20131211,20131206,109,293,1,100,1,SO71886,32,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
542,20161201,20131211,20131206,109,293,1,100,1,SO71886,33,1,4,24.294,97.176,0,0,17.9776,71.9104,97.176,7.7741,2.4294,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
512,20161201,20131211,20131206,109,293,1,100,1,SO71886,34,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
594,20161201,20131211,20131206,109,293,16,100,1,SO71886,35,1,4,112.998,451.992,0.40000000000000002,180.79679999999999,308.2179,1232.8716,271.1952,21.6956,6.7799,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,109,293,1,100,1,SO71886,36,1,4,32.394,129.576,0,0,41.5723,166.2892,129.576,10.3661,3.2394,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
592,20161201,20131211,20131206,109,293,16,100,1,SO71886,37,1,1,112.998,112.998,0.40000000000000002,45.199199999999998,308.2179,308.2179,67.7988,5.4239,1.695,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
589,20161201,20131211,20131206,109,293,1,100,1,SO71886,38,1,2,461.694,923.388,0,0,419.7784,839.5568,923.388,73.871,23.0847,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
544,20161201,20131211,20131206,109,293,1,100,1,SO71886,39,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,109,293,2,100,1,SO71886,40,1,11,36.83,405.13,0.02,8.1026000000000007,23.749,261.239,397.0274,31.7622,9.9257,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
472,20161201,20131211,20131206,109,293,1,100,1,SO71886,41,1,8,38.1,304.8,0,0,23.749,189.992,304.8,24.384,7.62,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
525,20161201,20131211,20131206,109,293,1,100,1,SO71886,42,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
487,20161201,20131211,20131206,109,293,1,100,1,SO71886,43,1,3,32.994,98.982,0,0,20.5663,61.6989,98.982,7.9186,2.4746,AE34-4CC5-9B,PO6815136550,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,695,281,1,100,3,SO71887,1,1,5,38.1,190.5,0,0,23.749,118.745,190.5,15.24,4.7625,9B76-40F7-AD,PO7018199757,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,695,281,1,100,3,SO71887,2,1,4,72,288,0,0,44.88,179.52,288,23.04,7.2,9B76-40F7-AD,PO7018199757,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
359,20161201,20131211,20131206,695,281,1,100,3,SO71887,3,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,9B76-40F7-AD,PO7018199757,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
474,20161201,20131211,20131206,695,281,1,100,3,SO71887,4,1,6,41.994,251.964,0,0,26.1763,157.0578,251.964,20.1571,6.2991,9B76-40F7-AD,PO7018199757,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,695,281,1,100,3,SO71887,5,1,6,32.394,194.364,0,0,41.5723,249.4338,194.364,15.5491,4.8591,9B76-40F7-AD,PO7018199757,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
579,20161201,20131211,20131206,44,285,1,100,5,SO71888,1,1,4,728.91,2915.64,0,0,755.1508,3020.6032,2915.64,233.2512,72.891,E962-4453-9C,PO6583162871,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
576,20161201,20131211,20131206,44,285,1,100,5,SO71888,2,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,E962-4453-9C,PO6583162871,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
231,20161201,20131211,20131206,3,281,1,100,4,SO71889,1,1,3,29.994,89.982,0,0,38.4923,115.4769,89.982,7.1986,2.2496,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
488,20161201,20131211,20131206,3,281,1,100,4,SO71889,2,1,5,32.394,161.97,0,0,41.5723,207.8615,161.97,12.9576,4.0493,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
546,20161201,20131211,20131206,3,281,1,100,4,SO71889,3,1,2,37.254,74.508,0,0,27.568,55.136,74.508,5.9606,1.8627,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
376,20161201,20131211,20131206,3,281,1,100,4,SO71889,4,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
222,20161201,20131211,20131206,3,281,2,100,4,SO71889,5,1,13,20.2942,263.8246,0.02,5.2765000000000004,13.0863,170.1219,258.5481,20.6838,6.4637,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
584,20161201,20131211,20131206,3,281,1,100,4,SO71889,6,1,3,323.994,971.982,0,0,343.6496,1030.9488,971.982,77.7586,24.2996,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,3,281,1,100,4,SO71889,7,1,3,2.994,8.982,0,0,1.8663,5.5989,8.982,0.7186,0.2246,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
237,20161201,20131211,20131206,3,281,1,100,4,SO71889,8,1,5,29.994,149.97,0,0,38.4923,192.4615,149.97,11.9976,3.7493,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
384,20161201,20131211,20131206,3,281,1,100,4,SO71889,9,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
547,20161201,20131211,20131206,3,281,1,100,4,SO71889,10,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
472,20161201,20131211,20131206,3,281,1,100,4,SO71889,11,1,3,38.1,114.3,0,0,23.749,71.247,114.3,9.144,2.8575,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,3,281,2,100,4,SO71889,12,1,12,5.2142,62.5704,0.02,1.2514000000000001,6.9223,83.0676,61.319,4.9055,1.533,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
487,20161201,20131211,20131206,3,281,1,100,4,SO71889,13,1,10,32.994,329.94,0,0,20.5663,205.663,329.94,26.3952,8.2485,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
217,20161201,20131211,20131206,3,281,1,100,4,SO71889,14,1,8,20.994,167.952,0,0,13.0863,104.6904,167.952,13.4362,4.1988,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
580,20161201,20131211,20131206,3,281,1,100,4,SO71889,15,1,5,1020.594,5102.97,0,0,1082.51,5412.55,5102.97,408.2376,127.5743,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
287,20161201,20131211,20131206,3,281,1,100,4,SO71889,16,1,1,202.332,202.332,0,0,204.6251,204.6251,202.332,16.1866,5.0583,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
436,20161201,20131211,20131206,3,281,1,100,4,SO71889,17,1,3,356.898,1070.694,0,0,360.9428,1082.8284,1070.694,85.6555,26.7674,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
463,20161201,20131211,20131206,3,281,1,100,4,SO71889,18,1,2,14.694,29.388,0,0,9.1593,18.3186,29.388,2.351,0.7347,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,3,281,1,100,4,SO71889,19,1,10,72,720,0,0,44.88,448.8,720,57.6,18,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
390,20161201,20131211,20131206,3,281,1,100,4,SO71889,20,1,2,672.294,1344.588,0,0,713.0798,1426.1596,1344.588,107.567,33.6147,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
214,20161201,20131211,20131206,3,281,1,100,4,SO71889,21,1,7,20.994,146.958,0,0,13.0863,91.6041,146.958,11.7566,3.674,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
434,20161201,20131211,20131206,3,281,1,100,4,SO71889,22,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
465,20161201,20131211,20131206,3,281,1,100,4,SO71889,23,1,5,14.694,73.47,0,0,9.1593,45.7965,73.47,5.8776,1.8368,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
583,20161201,20131211,20131206,3,281,1,100,4,SO71889,24,1,5,1020.594,5102.97,0,0,1082.51,5412.55,5102.97,408.2376,127.5743,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,3,281,3,100,4,SO71889,25,1,17,34.925,593.725,5.0000000000000003E-2,29.686299999999999,23.749,403.733,564.0388,45.1231,14.101,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
418,20161201,20131211,20131206,3,281,1,100,4,SO71889,26,1,2,356.898,713.796,0,0,360.9428,721.8856,713.796,57.1037,17.8449,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
606,20161201,20131211,20131206,3,281,1,100,4,SO71889,27,1,5,323.994,1619.97,0,0,343.6496,1718.248,1619.97,129.5976,40.4993,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
382,20161201,20131211,20131206,3,281,1,100,4,SO71889,28,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
234,20161201,20131211,20131206,3,281,1,100,4,SO71889,29,1,8,29.994,239.952,0,0,38.4923,307.9384,239.952,19.1962,5.9988,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,3,281,1,100,4,SO71889,30,1,5,4.77,23.85,0,0,2.9733,14.8665,23.85,1.908,0.5963,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
581,20161201,20131211,20131206,3,281,1,100,4,SO71889,31,1,3,1020.594,3061.782,0,0,1082.51,3247.53,3061.782,244.9426,76.5446,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
255,20161201,20131211,20131206,3,281,1,100,4,SO71889,32,1,2,202.332,404.664,0,0,204.6251,409.2502,404.664,32.3731,10.1166,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
490,20161201,20131211,20131206,3,281,2,100,4,SO71889,33,1,12,31.3142,375.7704,0.02,7.5153999999999996,41.5723,498.8676,368.255,29.4604,9.2064,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,3,281,1,100,4,SO71889,34,1,7,32.394,226.758,0,0,41.5723,291.0061,226.758,18.1406,5.669,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
480,20161201,20131211,20131206,3,281,1,100,4,SO71889,35,1,8,1.374,10.992,0,0,0.8565,6.852,10.992,0.8794,0.2748,79BB-4639-B8,PO6786144643,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,5,287,1,100,4,SO71890,1,1,2,72,144,0,0,44.88,89.76,144,11.52,3.6,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
547,20161201,20131211,20131206,5,287,1,100,4,SO71890,2,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
234,20161201,20131211,20131206,5,287,1,100,4,SO71890,3,1,6,29.994,179.964,0,0,38.4923,230.9538,179.964,14.3971,4.4991,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
481,20161201,20131211,20131206,5,287,1,100,4,SO71890,4,1,2,5.394,10.788,0,0,3.3623,6.7246,10.788,0.863,0.2697,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
545,20161201,20131211,20131206,5,287,1,100,4,SO71890,5,1,2,24.294,48.588,0,0,17.9776,35.9552,48.588,3.887,1.2147,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
490,20161201,20131211,20131206,5,287,1,100,4,SO71890,6,1,5,32.394,161.97,0,0,41.5723,207.8615,161.97,12.9576,4.0493,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
606,20161201,20131211,20131206,5,287,1,100,4,SO71890,7,1,3,323.994,971.982,0,0,343.6496,1030.9488,971.982,77.7586,24.2996,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
482,20161201,20131211,20131206,5,287,1,100,4,SO71890,8,1,10,5.394,53.94,0,0,3.3623,33.623,53.94,4.3152,1.3485,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
583,20161201,20131211,20131206,5,287,1,100,4,SO71890,9,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
580,20161201,20131211,20131206,5,287,1,100,4,SO71890,10,1,4,1020.594,4082.376,0,0,1082.51,4330.04,4082.376,326.5901,102.0594,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,5,287,1,100,4,SO71890,11,1,1,4.77,4.77,0,0,2.9733,2.9733,4.77,0.3816,0.1193,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,5,287,1,100,4,SO71890,12,1,1,5.394,5.394,0,0,6.9223,6.9223,5.394,0.4315,0.1349,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
605,20161201,20131211,20131206,5,287,1,100,4,SO71890,13,1,7,323.994,2267.958,0,0,343.6496,2405.5472,2267.958,181.4366,56.699,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,5,287,1,100,4,SO71890,14,1,1,2.994,2.994,0,0,1.8663,1.8663,2.994,0.2395,0.0749,D31D-413E-BB,PO5510169156,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
498,20161201,20131211,20131206,372,284,1,19,6,SO71891,1,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,A2BC-4140-A6,PO7366158003,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
494,20161201,20131211,20131206,372,284,1,19,6,SO71891,2,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,A2BC-4140-A6,PO7366158003,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
554,20161201,20131211,20131206,372,284,1,19,6,SO71891,3,1,1,54.942,54.942,0,0,40.6571,40.6571,54.942,4.3954,1.3736,A2BC-4140-A6,PO7366158003,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
522,20161201,20131211,20131206,372,284,1,19,6,SO71891,4,1,3,23.484,70.452,0,0,17.3782,52.1346,70.452,5.6362,1.7613,A2BC-4140-A6,PO7366158003,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
497,20161201,20131211,20131206,372,284,1,19,6,SO71891,5,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,A2BC-4140-A6,PO7366158003,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
501,20161201,20131211,20131206,464,295,1,36,8,SO71892,1,1,1,72.876,72.876,0,0,53.9282,53.9282,72.876,5.8301,1.8219,5153-412B-84,PO4814151834,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
564,20161201,20131211,20131206,464,295,1,36,8,SO71892,2,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,5153-412B-84,PO4814151834,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
217,20161201,20131211,20131206,464,295,1,36,8,SO71892,3,1,7,20.994,146.958,0,0,13.0863,91.6041,146.958,11.7566,3.674,5153-412B-84,PO4814151834,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
570,20161201,20131211,20131206,464,295,1,36,8,SO71892,4,1,3,445.41,1336.23,0,0,461.4448,1384.3344,1336.23,106.8984,33.4058,5153-412B-84,PO4814151834,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
493,20161201,20131211,20131206,464,295,1,36,8,SO71892,5,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,5153-412B-84,PO4814151834,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
